2026-01-15 | 23:19:33.982 | INFO | MainThread |  ***** PostgreSQL Hotspots 0.1.0 starts *****
2026-01-30 | 22:48:44.069 | INFO | ThreadPoolExecutor-0_10 | Fetched 6 time series for Disk - bytes used by type
2026-01-30 | 22:48:44.142 | INFO | ThreadPoolExecutor-0_10 | Returning 6 types of Disk - bytes used by type
2026-01-30 | 22:48:44.143 | INFO | ThreadPoolExecutor-0_0 | Returning 15 perquery lock time metrics (unique query/user/location/db buckets)
2026-01-30 | 22:48:44.144 | INFO | ThreadPoolExecutor-0_2 | Fetched 1 time series for WAL - Flushed Bytes Count
2026-01-30 | 22:48:44.147 | INFO | ThreadPoolExecutor-0_5 | Fetched 1 time series for CPU - Usage time
2026-01-30 | 22:48:44.151 | INFO | ThreadPoolExecutor-0_5 | Returning 287 CPU - Usage time
2026-01-30 | 22:48:44.152 | INFO | ThreadPoolExecutor-0_6 | Fetched 1 time series for CPU - Utilization
2026-01-30 | 22:48:44.159 | INFO | ThreadPoolExecutor-0_6 | Returning 287 CPU - Utilization
2026-01-30 | 22:48:44.160 | INFO | ThreadPoolExecutor-0_3 | Fetched 1 time series for WAL - Inserted Bytes Count
2026-01-30 | 22:48:44.164 | INFO | ThreadPoolExecutor-0_9 | Fetched 1 time series for Disk - Write Bytes
2026-01-30 | 22:48:44.164 | INFO | ThreadPoolExecutor-0_4 | Fetched 7 time series for Network - PostgreSQL num of backends by state
2026-01-30 | 22:48:44.170 | INFO | ThreadPoolExecutor-0_9 | Returning 287 Disk - Write Bytes
2026-01-30 | 22:48:44.171 | INFO | ThreadPoolExecutor-0_7 | Fetched 1 time series for Disk - Quota
2026-01-30 | 22:48:44.181 | INFO | ThreadPoolExecutor-0_4 | Returning 7 PostgreSQL num of backends by state metrics (state/database/region)
2026-01-30 | 22:48:44.188 | INFO | ThreadPoolExecutor-0_7 | Returning 287 Disk - Quota
2026-01-30 | 22:49:01.900 | INFO | MainThread |  ***** PostgreSQL Hotspots 0.1.0 starts *****
2026-01-30 | 22:49:02.653 | INFO | MainThread | Application Default Credentials already configured.
2026-01-30 | 22:49:02.654 | INFO | MainThread | Project: psql-hotspots
2026-01-30 | 22:49:04.827 | WARNING | Thread-21 (_run) | Connection pool is full, discarding connection: oauth2.googleapis.com. Connection pool size: 10
2026-01-30 | 22:49:04.967 | INFO | ThreadPoolExecutor-0_1 | Fetched 15 time series for perquery latencies
2026-01-30 | 22:49:05.022 | INFO | ThreadPoolExecutor-0_1 | Returning 15 perquery latency metrics (unique query/user/location/db buckets)
2026-01-30 | 22:49:05.092 | INFO | ThreadPoolExecutor-0_10 | Fetched 6 time series for Disk - bytes used by type
2026-01-30 | 22:49:05.101 | INFO | ThreadPoolExecutor-0_10 | Returning 6 types of Disk - bytes used by type
2026-01-30 | 22:49:05.102 | INFO | ThreadPoolExecutor-0_8 | Fetched 1 time series for Disk - utilization
2026-01-30 | 22:49:05.105 | INFO | ThreadPoolExecutor-0_8 | Returning 287 Disk - utilization
2026-01-30 | 22:49:05.114 | INFO | ThreadPoolExecutor-0_3 | Fetched 1 time series for WAL - Inserted Bytes Count
2026-01-30 | 22:49:05.117 | INFO | ThreadPoolExecutor-0_9 | Fetched 1 time series for Disk - Write Bytes
2026-01-30 | 22:49:05.122 | INFO | ThreadPoolExecutor-0_9 | Returning 287 Disk - Write Bytes
2026-01-30 | 22:49:05.122 | INFO | ThreadPoolExecutor-0_4 | Fetched 7 time series for Network - PostgreSQL num of backends by state
2026-01-30 | 22:49:05.136 | INFO | ThreadPoolExecutor-0_4 | Returning 7 PostgreSQL num of backends by state metrics (state/database/region)
2026-01-30 | 22:49:05.138 | INFO | ThreadPoolExecutor-0_0 | Fetched 45 time series for perquery lock time
2026-01-30 | 22:49:05.153 | INFO | ThreadPoolExecutor-0_2 | Fetched 1 time series for WAL - Flushed Bytes Count
2026-01-30 | 22:49:05.170 | INFO | ThreadPoolExecutor-0_6 | Fetched 1 time series for CPU - Utilization
2026-01-30 | 22:49:05.201 | INFO | ThreadPoolExecutor-0_7 | Fetched 1 time series for Disk - Quota
2026-01-30 | 22:49:05.205 | INFO | ThreadPoolExecutor-0_6 | Returning 287 CPU - Utilization
2026-01-30 | 22:49:05.248 | INFO | ThreadPoolExecutor-0_5 | Fetched 1 time series for CPU - Usage time
2026-01-30 | 22:49:05.253 | INFO | ThreadPoolExecutor-0_7 | Returning 287 Disk - Quota
2026-01-30 | 22:49:05.274 | INFO | ThreadPoolExecutor-0_0 | Returning 15 perquery lock time metrics (unique query/user/location/db buckets)
2026-01-30 | 22:49:05.278 | INFO | ThreadPoolExecutor-0_5 | Returning 287 CPU - Usage time
2026-01-30 | 22:49:34.328 | INFO | MainThread |  ***** PostgreSQL Hotspots 0.1.0 starts *****
2026-01-30 | 22:49:35.120 | INFO | MainThread | Application Default Credentials already configured.
2026-01-30 | 22:49:35.120 | INFO | MainThread | Project: psql-hotspots
2026-01-30 | 22:49:37.554 | WARNING | Thread-13 (_run) | Connection pool is full, discarding connection: oauth2.googleapis.com. Connection pool size: 10
2026-01-30 | 22:49:37.790 | INFO | ThreadPoolExecutor-0_0 | Fetched 45 time series for perquery lock time
2026-01-30 | 22:49:37.903 | INFO | ThreadPoolExecutor-0_3 | Fetched 1 time series for WAL - Inserted Bytes Count
2026-01-30 | 22:49:37.936 | INFO | ThreadPoolExecutor-0_1 | Fetched 15 time series for perquery latencies
2026-01-30 | 22:49:37.990 | INFO | ThreadPoolExecutor-0_0 | Returning 15 perquery lock time metrics (unique query/user/location/db buckets)
2026-01-30 | 22:49:37.991 | INFO | ThreadPoolExecutor-0_10 | Fetched 6 time series for Disk - bytes used by type
2026-01-30 | 22:49:38.015 | INFO | ThreadPoolExecutor-0_10 | Returning 6 types of Disk - bytes used by type
2026-01-30 | 22:49:38.032 | INFO | ThreadPoolExecutor-0_1 | Returning 15 perquery latency metrics (unique query/user/location/db buckets)
2026-01-30 | 22:49:38.033 | INFO | ThreadPoolExecutor-0_4 | Fetched 7 time series for Network - PostgreSQL num of backends by state
2026-01-30 | 22:49:38.047 | INFO | ThreadPoolExecutor-0_9 | Fetched 1 time series for Disk - Write Bytes
2026-01-30 | 22:49:38.051 | INFO | ThreadPoolExecutor-0_4 | Returning 7 PostgreSQL num of backends by state metrics (state/database/region)
2026-01-30 | 22:49:38.057 | INFO | ThreadPoolExecutor-0_9 | Returning 288 Disk - Write Bytes
2026-01-30 | 22:49:38.057 | INFO | ThreadPoolExecutor-0_2 | Fetched 1 time series for WAL - Flushed Bytes Count
2026-01-30 | 22:49:38.058 | INFO | ThreadPoolExecutor-0_6 | Fetched 1 time series for CPU - Utilization
2026-01-30 | 22:49:38.058 | INFO | ThreadPoolExecutor-0_5 | Fetched 1 time series for CPU - Usage time
2026-01-30 | 22:49:38.059 | INFO | ThreadPoolExecutor-0_7 | Fetched 1 time series for Disk - Quota
2026-01-30 | 22:49:38.068 | INFO | ThreadPoolExecutor-0_6 | Returning 288 CPU - Utilization
2026-01-30 | 22:49:38.068 | INFO | ThreadPoolExecutor-0_8 | Fetched 1 time series for Disk - utilization
2026-01-30 | 22:49:38.072 | INFO | ThreadPoolExecutor-0_5 | Returning 288 CPU - Usage time
2026-01-30 | 22:49:38.078 | INFO | ThreadPoolExecutor-0_7 | Returning 288 Disk - Quota
2026-01-30 | 22:49:38.085 | INFO | ThreadPoolExecutor-0_8 | Returning 288 Disk - utilization
2026-01-30 | 22:50:32.302 | INFO | MainThread |  ***** PostgreSQL Hotspots 0.1.0 starts *****
2026-01-30 | 22:50:33.103 | INFO | MainThread | Application Default Credentials already configured.
2026-01-30 | 22:50:33.103 | INFO | MainThread | Project: psql-hotspots
2026-01-30 | 22:50:35.807 | WARNING | Thread-13 (_run) | Connection pool is full, discarding connection: oauth2.googleapis.com. Connection pool size: 10
2026-01-30 | 22:50:36.061 | INFO | ThreadPoolExecutor-0_1 | Fetched 15 time series for perquery latencies
2026-01-30 | 22:50:36.075 | INFO | ThreadPoolExecutor-0_5 | Fetched 1 time series for CPU - Usage time
2026-01-30 | 22:50:36.091 | INFO | ThreadPoolExecutor-0_2 | Fetched 1 time series for WAL - Flushed Bytes Count
2026-01-30 | 22:50:36.094 | INFO | ThreadPoolExecutor-0_5 | Returning 289 CPU - Usage time
2026-01-30 | 22:50:36.118 | INFO | ThreadPoolExecutor-0_1 | Returning 15 perquery latency metrics (unique query/user/location/db buckets)
2026-01-30 | 22:50:36.121 | INFO | ThreadPoolExecutor-0_3 | Fetched 1 time series for WAL - Inserted Bytes Count
2026-01-30 | 22:50:36.124 | INFO | ThreadPoolExecutor-0_4 | Fetched 7 time series for Network - PostgreSQL num of backends by state
2026-01-30 | 22:50:36.125 | INFO | ThreadPoolExecutor-0_8 | Fetched 1 time series for Disk - utilization
2026-01-30 | 22:50:36.128 | INFO | ThreadPoolExecutor-0_6 | Fetched 1 time series for CPU - Utilization
2026-01-30 | 22:50:36.137 | INFO | ThreadPoolExecutor-0_9 | Fetched 1 time series for Disk - Write Bytes
2026-01-30 | 22:50:36.142 | INFO | ThreadPoolExecutor-0_8 | Returning 289 Disk - utilization
2026-01-30 | 22:50:36.148 | INFO | ThreadPoolExecutor-0_4 | Returning 7 PostgreSQL num of backends by state metrics (state/database/region)
2026-01-30 | 22:50:36.152 | INFO | ThreadPoolExecutor-0_6 | Returning 289 CPU - Utilization
2026-01-30 | 22:50:36.152 | INFO | ThreadPoolExecutor-0_7 | Fetched 1 time series for Disk - Quota
2026-01-30 | 22:50:36.158 | INFO | ThreadPoolExecutor-0_9 | Returning 289 Disk - Write Bytes
2026-01-30 | 22:50:36.160 | INFO | ThreadPoolExecutor-0_0 | Fetched 45 time series for perquery lock time
2026-01-30 | 22:50:36.161 | INFO | ThreadPoolExecutor-0_10 | Fetched 6 time series for Disk - bytes used by type
2026-01-30 | 22:50:36.167 | INFO | ThreadPoolExecutor-0_7 | Returning 289 Disk - Quota
2026-01-30 | 22:50:36.182 | INFO | ThreadPoolExecutor-0_10 | Returning 6 types of Disk - bytes used by type
2026-01-30 | 22:50:36.356 | INFO | ThreadPoolExecutor-0_0 | Returning 15 perquery lock time metrics (unique query/user/location/db buckets)
2026-01-30 | 22:51:15.629 | INFO | MainThread |  ***** PostgreSQL Hotspots 0.1.0 starts *****
2026-01-30 | 22:51:16.390 | INFO | MainThread | Application Default Credentials already configured.
2026-01-30 | 22:51:16.390 | INFO | MainThread | Project: psql-hotspots
2026-01-30 | 22:51:18.604 | WARNING | Thread-21 (_run) | Connection pool is full, discarding connection: oauth2.googleapis.com. Connection pool size: 10
2026-01-30 | 22:51:18.837 | INFO | ThreadPoolExecutor-0_0 | Fetched 45 time series for perquery lock time
2026-01-30 | 22:51:18.914 | INFO | ThreadPoolExecutor-0_2 | Fetched 1 time series for WAL - Flushed Bytes Count
2026-01-30 | 22:51:18.961 | INFO | ThreadPoolExecutor-0_3 | Fetched 1 time series for WAL - Inserted Bytes Count
2026-01-30 | 22:51:18.982 | INFO | ThreadPoolExecutor-0_10 | Fetched 6 time series for Disk - bytes used by type
2026-01-30 | 22:51:19.012 | INFO | ThreadPoolExecutor-0_10 | Returning 6 types of Disk - bytes used by type
2026-01-30 | 22:51:19.012 | INFO | ThreadPoolExecutor-0_9 | Fetched 1 time series for Disk - Write Bytes
2026-01-30 | 22:51:19.044 | INFO | ThreadPoolExecutor-0_0 | Returning 15 perquery lock time metrics (unique query/user/location/db buckets)
2026-01-30 | 22:51:19.045 | INFO | ThreadPoolExecutor-0_8 | Fetched 1 time series for Disk - utilization
2026-01-30 | 22:51:19.051 | INFO | ThreadPoolExecutor-0_9 | Returning 289 Disk - Write Bytes
2026-01-30 | 22:51:19.051 | INFO | ThreadPoolExecutor-0_6 | Fetched 1 time series for CPU - Utilization
2026-01-30 | 22:51:19.051 | INFO | ThreadPoolExecutor-0_5 | Fetched 1 time series for CPU - Usage time
2026-01-30 | 22:51:19.056 | INFO | ThreadPoolExecutor-0_8 | Returning 290 Disk - utilization
2026-01-30 | 22:51:19.056 | INFO | ThreadPoolExecutor-0_4 | Fetched 7 time series for Network - PostgreSQL num of backends by state
2026-01-30 | 22:51:19.059 | INFO | ThreadPoolExecutor-0_7 | Fetched 1 time series for Disk - Quota
2026-01-30 | 22:51:19.061 | INFO | ThreadPoolExecutor-0_6 | Returning 290 CPU - Utilization
2026-01-30 | 22:51:19.066 | INFO | ThreadPoolExecutor-0_5 | Returning 289 CPU - Usage time
2026-01-30 | 22:51:19.067 | INFO | ThreadPoolExecutor-0_1 | Fetched 15 time series for perquery latencies
2026-01-30 | 22:51:19.083 | INFO | ThreadPoolExecutor-0_4 | Returning 7 PostgreSQL num of backends by state metrics (state/database/region)
2026-01-30 | 22:51:19.086 | INFO | ThreadPoolExecutor-0_7 | Returning 289 Disk - Quota
2026-01-30 | 22:51:19.149 | INFO | ThreadPoolExecutor-0_1 | Returning 15 perquery latency metrics (unique query/user/location/db buckets)
2026-01-30 | 22:51:38.012 | INFO | MainThread |  ***** PostgreSQL Hotspots 0.1.0 starts *****
2026-01-30 | 22:51:38.870 | INFO | MainThread | Application Default Credentials already configured.
2026-01-30 | 22:51:38.870 | INFO | MainThread | Project: psql-hotspots
2026-01-30 | 22:51:41.533 | WARNING | Thread-5 (_run) | Connection pool is full, discarding connection: oauth2.googleapis.com. Connection pool size: 10
2026-01-30 | 22:51:41.765 | INFO | ThreadPoolExecutor-0_1 | Fetched 15 time series for perquery latencies
2026-01-30 | 22:51:41.803 | INFO | ThreadPoolExecutor-0_0 | Fetched 45 time series for perquery lock time
2026-01-30 | 22:51:41.849 | INFO | ThreadPoolExecutor-0_8 | Fetched 1 time series for Disk - utilization
2026-01-30 | 22:51:41.852 | INFO | ThreadPoolExecutor-0_8 | Returning 290 Disk - utilization
2026-01-30 | 22:51:41.853 | INFO | ThreadPoolExecutor-0_9 | Fetched 1 time series for Disk - Write Bytes
2026-01-30 | 22:51:41.856 | INFO | ThreadPoolExecutor-0_9 | Returning 290 Disk - Write Bytes
2026-01-30 | 22:51:41.931 | INFO | ThreadPoolExecutor-0_1 | Returning 15 perquery latency metrics (unique query/user/location/db buckets)
2026-01-30 | 22:51:41.943 | INFO | ThreadPoolExecutor-0_5 | Fetched 1 time series for CPU - Usage time
2026-01-30 | 22:51:41.947 | INFO | ThreadPoolExecutor-0_5 | Returning 290 CPU - Usage time
2026-01-30 | 22:51:41.959 | INFO | ThreadPoolExecutor-0_3 | Fetched 1 time series for WAL - Inserted Bytes Count
2026-01-30 | 22:51:41.979 | INFO | ThreadPoolExecutor-0_6 | Fetched 1 time series for CPU - Utilization
2026-01-30 | 22:51:41.982 | INFO | ThreadPoolExecutor-0_6 | Returning 290 CPU - Utilization
2026-01-30 | 22:51:41.983 | INFO | ThreadPoolExecutor-0_2 | Fetched 1 time series for WAL - Flushed Bytes Count
2026-01-30 | 22:51:41.986 | INFO | ThreadPoolExecutor-0_4 | Fetched 7 time series for Network - PostgreSQL num of backends by state
2026-01-30 | 22:51:42.013 | INFO | ThreadPoolExecutor-0_4 | Returning 7 PostgreSQL num of backends by state metrics (state/database/region)
2026-01-30 | 22:51:42.018 | INFO | ThreadPoolExecutor-0_0 | Returning 15 perquery lock time metrics (unique query/user/location/db buckets)
2026-01-30 | 22:51:42.018 | INFO | ThreadPoolExecutor-0_7 | Fetched 1 time series for Disk - Quota
2026-01-30 | 22:51:42.022 | INFO | ThreadPoolExecutor-0_7 | Returning 290 Disk - Quota
2026-01-30 | 22:51:42.023 | INFO | ThreadPoolExecutor-0_10 | Fetched 6 time series for Disk - bytes used by type
2026-01-30 | 22:51:42.036 | INFO | ThreadPoolExecutor-0_10 | Returning 6 types of Disk - bytes used by type
2026-01-30 | 22:52:12.888 | INFO | MainThread |  ***** PostgreSQL Hotspots 0.1.0 starts *****
2026-01-30 | 22:52:13.650 | INFO | MainThread | Application Default Credentials already configured.
2026-01-30 | 22:52:13.650 | INFO | MainThread | Project: psql-hotspots
2026-01-30 | 22:52:15.817 | WARNING | Thread-13 (_run) | Connection pool is full, discarding connection: oauth2.googleapis.com. Connection pool size: 10
2026-01-30 | 22:52:16.060 | INFO | ThreadPoolExecutor-0_3 | Fetched 1 time series for WAL - Inserted Bytes Count
2026-01-30 | 22:52:16.072 | INFO | ThreadPoolExecutor-0_9 | Fetched 1 time series for Disk - Write Bytes
2026-01-30 | 22:52:16.077 | INFO | ThreadPoolExecutor-0_9 | Returning 290 Disk - Write Bytes
2026-01-30 | 22:52:16.087 | INFO | ThreadPoolExecutor-0_7 | Fetched 1 time series for Disk - Quota
2026-01-30 | 22:52:16.091 | INFO | ThreadPoolExecutor-0_7 | Returning 290 Disk - Quota
2026-01-30 | 22:52:16.091 | INFO | ThreadPoolExecutor-0_8 | Fetched 1 time series for Disk - utilization
2026-01-30 | 22:52:16.094 | INFO | ThreadPoolExecutor-0_8 | Returning 291 Disk - utilization
2026-01-30 | 22:52:16.105 | INFO | ThreadPoolExecutor-0_2 | Fetched 1 time series for WAL - Flushed Bytes Count
2026-01-30 | 22:52:16.108 | INFO | ThreadPoolExecutor-0_4 | Fetched 7 time series for Network - PostgreSQL num of backends by state
2026-01-30 | 22:52:16.120 | INFO | ThreadPoolExecutor-0_4 | Returning 7 PostgreSQL num of backends by state metrics (state/database/region)
2026-01-30 | 22:52:16.121 | INFO | ThreadPoolExecutor-0_10 | Fetched 6 time series for Disk - bytes used by type
2026-01-30 | 22:52:16.129 | INFO | ThreadPoolExecutor-0_10 | Returning 6 types of Disk - bytes used by type
2026-01-30 | 22:52:16.129 | INFO | ThreadPoolExecutor-0_5 | Fetched 1 time series for CPU - Usage time
2026-01-30 | 22:52:16.134 | INFO | ThreadPoolExecutor-0_5 | Returning 290 CPU - Usage time
2026-01-30 | 22:52:16.175 | INFO | ThreadPoolExecutor-0_1 | Fetched 15 time series for perquery latencies
2026-01-30 | 22:52:16.214 | INFO | ThreadPoolExecutor-0_6 | Fetched 1 time series for CPU - Utilization
2026-01-30 | 22:52:16.219 | INFO | ThreadPoolExecutor-0_6 | Returning 291 CPU - Utilization
2026-01-30 | 22:52:16.233 | INFO | ThreadPoolExecutor-0_1 | Returning 15 perquery latency metrics (unique query/user/location/db buckets)
2026-01-30 | 22:52:16.235 | INFO | ThreadPoolExecutor-0_0 | Fetched 45 time series for perquery lock time
2026-01-30 | 22:52:16.357 | INFO | ThreadPoolExecutor-0_0 | Returning 15 perquery lock time metrics (unique query/user/location/db buckets)
2026-01-30 | 22:52:34.868 | INFO | MainThread |  ***** PostgreSQL Hotspots 0.1.0 starts *****
2026-01-30 | 22:52:35.634 | INFO | MainThread | Application Default Credentials already configured.
2026-01-30 | 22:52:35.635 | INFO | MainThread | Project: psql-hotspots
2026-01-30 | 22:52:37.822 | WARNING | Thread-3 (_run) | Connection pool is full, discarding connection: oauth2.googleapis.com. Connection pool size: 10
2026-01-30 | 22:52:38.058 | INFO | ThreadPoolExecutor-0_0 | Fetched 45 time series for perquery lock time
2026-01-30 | 22:52:38.118 | INFO | ThreadPoolExecutor-0_9 | Fetched 1 time series for Disk - Write Bytes
2026-01-30 | 22:52:38.153 | INFO | ThreadPoolExecutor-0_9 | Returning 291 Disk - Write Bytes
2026-01-30 | 22:52:38.166 | INFO | ThreadPoolExecutor-0_7 | Fetched 1 time series for Disk - Quota
2026-01-30 | 22:52:38.170 | INFO | ThreadPoolExecutor-0_7 | Returning 291 Disk - Quota
2026-01-30 | 22:52:38.182 | INFO | ThreadPoolExecutor-0_2 | Fetched 1 time series for WAL - Flushed Bytes Count
2026-01-30 | 22:52:38.193 | INFO | ThreadPoolExecutor-0_0 | Returning 15 perquery lock time metrics (unique query/user/location/db buckets)
2026-01-30 | 22:52:38.194 | INFO | ThreadPoolExecutor-0_6 | Fetched 1 time series for CPU - Utilization
2026-01-30 | 22:52:38.194 | INFO | ThreadPoolExecutor-0_4 | Fetched 7 time series for Network - PostgreSQL num of backends by state
2026-01-30 | 22:52:38.198 | INFO | ThreadPoolExecutor-0_6 | Returning 291 CPU - Utilization
2026-01-30 | 22:52:38.198 | INFO | ThreadPoolExecutor-0_3 | Fetched 1 time series for WAL - Inserted Bytes Count
2026-01-30 | 22:52:38.198 | INFO | ThreadPoolExecutor-0_10 | Fetched 6 time series for Disk - bytes used by type
2026-01-30 | 22:52:38.198 | INFO | ThreadPoolExecutor-0_5 | Fetched 1 time series for CPU - Usage time
2026-01-30 | 22:52:38.199 | INFO | ThreadPoolExecutor-0_1 | Fetched 15 time series for perquery latencies
2026-01-30 | 22:52:38.211 | INFO | ThreadPoolExecutor-0_4 | Returning 7 PostgreSQL num of backends by state metrics (state/database/region)
2026-01-30 | 22:52:38.212 | INFO | ThreadPoolExecutor-0_8 | Fetched 1 time series for Disk - utilization
2026-01-30 | 22:52:38.224 | INFO | ThreadPoolExecutor-0_10 | Returning 6 types of Disk - bytes used by type
2026-01-30 | 22:52:38.229 | INFO | ThreadPoolExecutor-0_5 | Returning 291 CPU - Usage time
2026-01-30 | 22:52:38.285 | INFO | ThreadPoolExecutor-0_1 | Returning 15 perquery latency metrics (unique query/user/location/db buckets)
2026-01-30 | 22:52:38.289 | INFO | ThreadPoolExecutor-0_8 | Returning 291 Disk - utilization
2026-01-30 | 22:52:51.066 | INFO | MainThread |  ***** PostgreSQL Hotspots 0.1.0 starts *****
2026-01-30 | 22:52:51.831 | INFO | MainThread | Application Default Credentials already configured.
2026-01-30 | 22:52:51.831 | INFO | MainThread | Project: psql-hotspots
2026-01-30 | 22:52:53.993 | WARNING | Thread-15 (_run) | Connection pool is full, discarding connection: oauth2.googleapis.com. Connection pool size: 10
2026-01-30 | 22:52:54.198 | INFO | ThreadPoolExecutor-0_1 | Fetched 15 time series for perquery latencies
2026-01-30 | 22:52:54.248 | INFO | ThreadPoolExecutor-0_1 | Returning 15 perquery latency metrics (unique query/user/location/db buckets)
2026-01-30 | 22:52:54.250 | INFO | ThreadPoolExecutor-0_3 | Fetched 1 time series for WAL - Inserted Bytes Count
2026-01-30 | 22:52:54.283 | INFO | ThreadPoolExecutor-0_0 | Fetched 45 time series for perquery lock time
2026-01-30 | 22:52:54.314 | INFO | ThreadPoolExecutor-0_8 | Fetched 1 time series for Disk - utilization
2026-01-30 | 22:52:54.335 | INFO | ThreadPoolExecutor-0_8 | Returning 291 Disk - utilization
2026-01-30 | 22:52:54.350 | INFO | ThreadPoolExecutor-0_4 | Fetched 7 time series for Network - PostgreSQL num of backends by state
2026-01-30 | 22:52:54.398 | INFO | ThreadPoolExecutor-0_7 | Fetched 1 time series for Disk - Quota
2026-01-30 | 22:52:54.410 | INFO | ThreadPoolExecutor-0_4 | Returning 7 PostgreSQL num of backends by state metrics (state/database/region)
2026-01-30 | 22:52:54.423 | INFO | ThreadPoolExecutor-0_0 | Returning 15 perquery lock time metrics (unique query/user/location/db buckets)
2026-01-30 | 22:52:54.427 | INFO | ThreadPoolExecutor-0_7 | Returning 291 Disk - Quota
2026-01-30 | 22:52:54.427 | INFO | ThreadPoolExecutor-0_10 | Fetched 6 time series for Disk - bytes used by type
2026-01-30 | 22:52:54.428 | INFO | ThreadPoolExecutor-0_6 | Fetched 1 time series for CPU - Utilization
2026-01-30 | 22:52:54.429 | INFO | ThreadPoolExecutor-0_9 | Fetched 1 time series for Disk - Write Bytes
2026-01-30 | 22:52:54.430 | INFO | ThreadPoolExecutor-0_2 | Fetched 1 time series for WAL - Flushed Bytes Count
2026-01-30 | 22:52:54.439 | INFO | ThreadPoolExecutor-0_10 | Returning 6 types of Disk - bytes used by type
2026-01-30 | 22:52:54.443 | INFO | ThreadPoolExecutor-0_6 | Returning 291 CPU - Utilization
2026-01-30 | 22:52:54.443 | INFO | ThreadPoolExecutor-0_5 | Fetched 1 time series for CPU - Usage time
2026-01-30 | 22:52:54.447 | INFO | ThreadPoolExecutor-0_9 | Returning 291 Disk - Write Bytes
2026-01-30 | 22:52:54.455 | INFO | ThreadPoolExecutor-0_5 | Returning 291 CPU - Usage time
2026-01-30 | 22:53:36.938 | INFO | MainThread |  ***** PostgreSQL Hotspots 0.1.0 starts *****
2026-01-30 | 22:53:37.743 | INFO | MainThread | Application Default Credentials already configured.
2026-01-30 | 22:53:37.743 | INFO | MainThread | Project: psql-hotspots
2026-01-30 | 22:53:39.991 | WARNING | Thread-13 (_run) | Connection pool is full, discarding connection: oauth2.googleapis.com. Connection pool size: 10
2026-01-30 | 22:53:40.157 | INFO | ThreadPoolExecutor-0_1 | Fetched 15 time series for perquery latencies
2026-01-30 | 22:53:40.212 | INFO | ThreadPoolExecutor-0_1 | Returning 15 perquery latency metrics (unique query/user/location/db buckets)
2026-01-30 | 22:53:40.242 | INFO | ThreadPoolExecutor-0_7 | Fetched 1 time series for Disk - Quota
2026-01-30 | 22:53:40.246 | INFO | ThreadPoolExecutor-0_7 | Returning 292 Disk - Quota
2026-01-30 | 22:53:40.257 | INFO | ThreadPoolExecutor-0_4 | Fetched 7 time series for Network - PostgreSQL num of backends by state
2026-01-30 | 22:53:40.269 | INFO | ThreadPoolExecutor-0_4 | Returning 7 PostgreSQL num of backends by state metrics (state/database/region)
2026-01-30 | 22:53:40.272 | INFO | ThreadPoolExecutor-0_6 | Fetched 1 time series for CPU - Utilization
2026-01-30 | 22:53:40.277 | INFO | ThreadPoolExecutor-0_6 | Returning 292 CPU - Utilization
2026-01-30 | 22:53:40.277 | INFO | ThreadPoolExecutor-0_2 | Fetched 1 time series for WAL - Flushed Bytes Count
2026-01-30 | 22:53:40.279 | INFO | ThreadPoolExecutor-0_5 | Fetched 1 time series for CPU - Usage time
2026-01-30 | 22:53:40.286 | INFO | ThreadPoolExecutor-0_5 | Returning 292 CPU - Usage time
2026-01-30 | 22:53:40.287 | INFO | ThreadPoolExecutor-0_9 | Fetched 1 time series for Disk - Write Bytes
2026-01-30 | 22:53:40.291 | INFO | ThreadPoolExecutor-0_9 | Returning 292 Disk - Write Bytes
2026-01-30 | 22:53:40.291 | INFO | ThreadPoolExecutor-0_8 | Fetched 1 time series for Disk - utilization
2026-01-30 | 22:53:40.295 | INFO | ThreadPoolExecutor-0_8 | Returning 292 Disk - utilization
2026-01-30 | 22:53:40.295 | INFO | ThreadPoolExecutor-0_10 | Fetched 6 time series for Disk - bytes used by type
2026-01-30 | 22:53:40.295 | INFO | ThreadPoolExecutor-0_3 | Fetched 1 time series for WAL - Inserted Bytes Count
2026-01-30 | 22:53:40.306 | INFO | ThreadPoolExecutor-0_10 | Returning 6 types of Disk - bytes used by type
2026-01-30 | 22:53:40.312 | INFO | ThreadPoolExecutor-0_0 | Fetched 45 time series for perquery lock time
2026-01-30 | 22:53:40.433 | INFO | ThreadPoolExecutor-0_0 | Returning 15 perquery lock time metrics (unique query/user/location/db buckets)
2026-01-30 | 22:54:15.319 | INFO | MainThread |  ***** PostgreSQL Hotspots 0.1.0 starts *****
2026-01-30 | 22:54:16.158 | INFO | MainThread | Application Default Credentials already configured.
2026-01-30 | 22:54:16.158 | INFO | MainThread | Project: psql-hotspots
2026-01-30 | 22:54:18.486 | WARNING | Thread-3 (_run) | Connection pool is full, discarding connection: oauth2.googleapis.com. Connection pool size: 10
2026-01-30 | 22:54:18.625 | INFO | ThreadPoolExecutor-0_1 | Fetched 15 time series for perquery latencies
2026-01-30 | 22:54:18.648 | INFO | ThreadPoolExecutor-0_9 | Fetched 1 time series for Disk - Write Bytes
2026-01-30 | 22:54:18.652 | INFO | ThreadPoolExecutor-0_9 | Returning 292 Disk - Write Bytes
2026-01-30 | 22:54:18.682 | INFO | ThreadPoolExecutor-0_1 | Returning 15 perquery latency metrics (unique query/user/location/db buckets)
2026-01-30 | 22:54:18.682 | INFO | ThreadPoolExecutor-0_8 | Fetched 1 time series for Disk - utilization
